REF_DATE;LOAN_ID;PARTNER_ID;COLL_ID;COLL_TYPE;PROCESSING;CURRENCY;REM_MTR;ORIG_MTR;END_DATE;PRODUCT;EXPOSURE;EAD;LGD;EL;RWA
30.12.2022;2143541666unfc92;hgadh698zg1447;;UNS;CE;BGN;2753;3652;14.7.2030;Corporate loan;31.4;31.4;0.8413716;26.42;7.41
30.12.2022;8367630602veoe93;hgadh698zg1447;;UNS;OB;BGN;2753;3652;14.7.2030;Corporate loan;0;0;0.8413716;0;0
30.12.2022;5956953381rmtl16;oesex871jj3354;;UNS;CE;BGN;2816;3652;15.9.2030;Corporate loan;31.4;31.4;0.8413716;26.42;7.41
30.12.2022;8892927097mljy53;oesex871jj3354;;UNS;OB;BGN;2816;3652;15.9.2030;Corporate loan;0;0;0.8413716;0;0
30.12.2022;2223743646vaby78;dzvmq681qd9409;;UNS;CE;BGN;2816;3652;15.9.2030;Corporate loan;31.4;31.4;0.868519;27.27;7.64
30.12.2022;8580190966wway64;dzvmq681qd9409;;UNS;OB;BGN;2816;3652;15.9.2030;Corporate loan;0;0;0.868519;0;0
30.12.2022;4387068226vaev84;rehlm855zs2993;;UNS;CE;BGN;2816;3652;15.9.2030;Corporate loan;31.4;31.4;0.8413716;26.42;7.41
30.12.2022;2868058373etpf37;rehlm855zs2993;;UNS;OB;BGN;2816;3652;15.9.2030;Corporate loan;0;0;0.8413716;0;0
30.12.2022;1642852387ybyc95;cqavu136nh6016;;UNS;CE;BGN;2840;3652;9.10.2030;Corporate loan;31.4;31.4;0.868519;27.27;7.64
30.12.2022;6407439159umrn28;cqavu136nh6016;;UNS;OB;BGN;2840;3652;9.10.2030;Corporate loan;0;0;0.868519;0;0
30.12.2022;9922831455qevq51;xigab210ze7881;;UNS;CE;BGN;2872;3652;10.11.2030;Corporate loan;31.4;31.4;0.8413716;26.42;7.41
30.12.2022;7804791458zzvz57;xigab210ze7881;;UNS;OB;BGN;2872;3652;10.11.2030;Corporate loan;0;0;0.8413716;0;0
30.12.2022;6251649404qvjg44;xnjkq989fy7453;;UNS;CE;BGN;2872;3652;10.11.2030;Corporate loan;31.4;31.4;0.8121587;25.5;7.13
30.12.2022;7816516276occy94;xnjkq989fy7453;;UNS;OB;BGN;2872;3652;10.11.2030;Corporate loan;0;0;0.8121587;0;0
30.12.2022;6320421383koxy35;ygcoy704la7098;;UNS;CE;BGN;3239;3652;12.11.2031;Corporate loan;31.4;31.4;0.4571774;14.35;4
30.12.2022;1711723375uxyi45;ygcoy704la7098;;UNS;OB;BGN;3239;3652;12.11.2031;Corporate loan;0;0;0.4571774;0;0
30.12.2022;2996704586dtrc55;onqru249vt3872;;UNS;CE;BGN;3330;3652;11.2.2032;Corporate loan;31.4;31.4;0.4571774;14.35;4
30.12.2022;8826707165gxxo46;onqru249vt3872;;UNS;OB;BGN;3330;3652;11.2.2032;Corporate loan;0;0;0.4571774;0;0
30.12.2022;4662678804epam70;ygcoy704la7098;;UNS;CE;BGN;3358;3653;10.3.2032;Corporate loan;31.4;31.4;0.4571774;14.35;4
30.12.2022;8967758939bzmx23;ygcoy704la7098;;UNS;OB;BGN;3358;3653;10.3.2032;Corporate loan;0;0;0.4571774;0;0
30.12.2022;8373288315uuez96;tbqpv514ds9426;;UNS;CE;BGN;3421;3653;12.5.2032;Corporate loan;31.4;31.4;0.6923562;21.74;6.07
30.12.2022;1851770930ktjg36;tbqpv514ds9426;;UNS;OB;BGN;3421;3653;12.5.2032;Corporate loan;0;0;0.6923562;0;0
30.12.2022;6286852201ipsx66;qvajo192sx6083;;UNS;CE;BGN;2633;3652;16.3.2030;Corporate loan;170.72;170.72;0.9591086;163.74;71.23
30.12.2022;9103315015iotd60;qvajo192sx6083;;UNS;OB;BGN;2633;3652;16.3.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;1564609833czov67;qvajo192sx6083;;UNS;CE;BGN;2633;3652;16.3.2030;Corporate loan;316.34;316.34;0.9591086;303.4;129.14
30.12.2022;1551962004wmtj72;qvajo192sx6083;;UNS;OB;BGN;2633;3652;16.3.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;8674437642nbvi27;qvajo192sx6083;;UNS;CE;BGN;2641;3652;24.3.2030;Corporate loan;1533.48;1533.48;0.9591086;1470.78;605.37
30.12.2022;4318068324obgt58;qvajo192sx6083;;UNS;OB;BGN;2641;3652;24.3.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;5505037245rizp37;qvajo192sx6083;;UNS;CE;BGN;2641;3652;24.3.2030;Corporate loan;209.48;209.48;0.9591086;200.92;86.71
30.12.2022;9709759777xflu96;qvajo192sx6083;;UNS;OB;BGN;2641;3652;24.3.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;1482908590abew75;qvajo192sx6083;;UNS;CE;BGN;2641;3652;24.3.2030;Corporate loan;342.25;342.25;0.9591086;328.25;139.39
30.12.2022;3170955328qyui89;qvajo192sx6083;;UNS;OB;BGN;2641;3652;24.3.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;5164118272bwyx63;qvajo192sx6083;;UNS;CE;BGN;2683;3652;5.5.2030;Corporate loan;151.91;151.91;0.9591086;145.7;63.7
30.12.2022;6777493723kmsp14;qvajo192sx6083;;UNS;OB;BGN;2683;3652;5.5.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;7039874568ksno12;qvajo192sx6083;;UNS;CE;BGN;2732;3652;23.6.2030;Corporate loan;244.81;244.81;0.9591086;234.8;100.77
30.12.2022;2547162855gdmu50;qvajo192sx6083;;UNS;OB;BGN;2732;3652;23.6.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;7472400443zfcx36;qvajo192sx6083;;UNS;CE;BGN;2732;3652;23.6.2030;Corporate loan;162.38;162.38;0.9591086;155.74;67.89
30.12.2022;7792430981schh63;qvajo192sx6083;;UNS;OB;BGN;2732;3652;23.6.2030;Corporate loan;0;0;0.9591086;0;0
30.12.2022;9518171806oilp76;qvajo192sx6083;;UNS;CE;BGN;2976;3652;22.2.2031;Corporate loan;198.67;198.67;0.9591086;190.55;82.4
30.12.2022;7754004915wevr36;qvajo192sx6083;;UNS;OB;BGN;2976;3652;22.2.2031;Corporate loan;0;0;0.9591086;0;0
30.12.2022;3190461567jpou55;htqex221ar9542;;UNS;CE;BGN;995;2136;20.9.2025;Investment Loan;0;0;0.5658652;0;0
30.12.2022;3190461567jpou55;htqex221ar9542;ylpoy899dd4740pqqnhb;CRE;CE;BGN;995;2136;20.9.2025;Investment Loan;131350.39;131350.39;0;0;0
30.12.2022;7685548755ihqq98;htqex221ar9542;;UNS;OB;BGN;995;2136;20.9.2025;Investment Loan;0;0;0.5658652;0;0
30.12.2022;7685548755ihqq98;htqex221ar9542;ylpoy899dd4740pqqnhb;CRE;OB;BGN;995;2136;20.9.2025;Investment Loan;0;0;0;0;0
30.12.2022;1967060636ryme86;yxaih168we8070;;UNS;CE;BGN;450;1096;24.3.2024;Investment Loan;35763.74;35763.74;0.5658652;210.12;27790.64
30.12.2022;4112921334shru50;yxaih168we8070;;UNS;OB;BGN;450;1096;24.3.2024;Investment Loan;0;0;0.5658652;0;0
30.12.2022;1885112140ipvo61;yxaih168we8070;;UNS;CE;BGN;204;730;22.7.2023;Investment Loan;0;0;0.5658652;0;0
30.12.2022;7220858506vipf51;yxaih168we8070;;UNS;OB;BGN;204;730;22.7.2023;Investment Loan;0;0;0.5658652;0;0
30.12.2022;2021644896lnlc11;yxaih168we8070;;UNS;CE;BGN;325;720;20.11.2023;Investment Loan;5709.59;5709.59;0.5658652;33.55;4187.12
30.12.2022;4678456172ewoh21;yxaih168we8070;;UNS;OB;BGN;325;720;20.11.2023;Investment Loan;0;0;0.5658652;0;0
30.12.2022;1253946693yqtx11;nzoxu665yu6097;;UNS;CE;BGN;2338;2545;25.5.2029;Investment Loan;190871.14;190871.14;0.5658652;3218.64;315086.69
30.12.2022;1253946693yqtx11;nzoxu665yu6097;yfhwc599bl8305dgbhhj;RRE;CE;BGN;2338;2545;25.5.2029;Investment Loan;148326.61;148326.61;0;0;0
30.12.2022;5109769727sodc63;nzoxu665yu6097;;UNS;OB;BGN;2338;2545;25.5.2029;Investment Loan;0;0;0.5658652;0;0
30.12.2022;7079738305llro38;ziych275ys4165;;UNS;CE;BGN;860;5265;8.5.2025;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;7079738305llro38;ziych275ys4165;bmgxq280we5882qivslm;RRE;CE;BGN;860;5265;8.5.2025;Mortgage loan;6017.3;6017.3;0;0;0
30.12.2022;7079738305llro38;ziych275ys4165;kiioa556bf3078auiggz;RRE;CE;BGN;860;5265;8.5.2025;Mortgage loan;7843.61;7843.61;0;0;0
30.12.2022;8009567196kakn70;ziych275ys4165;;UNS;OB;BGN;860;5265;8.5.2025;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;8009567196kakn70;ziych275ys4165;kiioa556bf3078auiggz;RRE;OB;BGN;860;5265;8.5.2025;Mortgage loan;0;0;0;0;0
30.12.2022;3464721670bkcs70;jnluf133wv7020;;UNS;CE;BGN;2001;7366;22.6.2028;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;3464721670bkcs70;jnluf133wv7020;ylheg949eb8235nyystr;RRE;CE;BGN;2001;7366;22.6.2028;Mortgage loan;8127.24;8127.24;0;0;0
30.12.2022;5659582218dngq71;jnluf133wv7020;;UNS;OB;BGN;2001;7366;22.6.2028;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;5659582218dngq71;jnluf133wv7020;ylheg949eb8235nyystr;RRE;OB;BGN;2001;7366;22.6.2028;Mortgage loan;0;0;0;0;0
30.12.2022;8031708804ignc74;yhjcq861dg3691;;UNS;CE;BGN;3034;7305;21.4.2031;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;8031708804ignc74;yhjcq861dg3691;pamhv132om6522ncdzgs;RRE;CE;BGN;3034;7305;21.4.2031;Mortgage loan;14714.72;14714.72;0;0;0
30.12.2022;2753558413qies92;yhjcq861dg3691;;UNS;OB;BGN;3034;7305;21.4.2031;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;2753558413qies92;yhjcq861dg3691;pamhv132om6522ncdzgs;RRE;OB;BGN;3034;7305;21.4.2031;Mortgage loan;0;0;0;0;0
30.12.2022;1086825446ltlu10;fhbzq731zy1634;;UNS;CE;BGN;6505;11688;21.10.2040;Mortgage loan;13554.03;13554.03;0.2700966;14.19;2525.26
30.12.2022;1086825446ltlu10;fhbzq731zy1634;oaosl602bv7068ucktwk;RRE;CE;BGN;6505;11688;21.10.2040;Mortgage loan;23957.4;23957.4;0;0;0
30.12.2022;1365698727zhox28;fhbzq731zy1634;;UNS;OB;BGN;6505;11688;21.10.2040;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;1966279781ngud39;siwxt939ou2443;;UNS;CE;BGN;3676;9041;22.1.2033;Mortgage loan;4509.61;4509.61;0.2700966;3.36;656.62
30.12.2022;1966279781ngud39;siwxt939ou2443;ylheg949eb8235nyystr;RRE;CE;BGN;3676;9041;22.1.2033;Mortgage loan;14387.29;14387.29;0;0;0
30.12.2022;6744237438oejh75;siwxt939ou2443;;UNS;OB;BGN;3676;9041;22.1.2033;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;1994676865amdk88;hgoli406bj7756;;UNS;CE;BGN;9046;10957;6.10.2047;Mortgage loan;12030.91;12030.91;0.2700966;15.66;2615.85
30.12.2022;1994676865amdk88;hgoli406bj7756;ayeqc216ai8286bolhdl;RRE;CE;BGN;9046;10957;6.10.2047;Mortgage loan;32567.52;32567.52;0;0;0
30.12.2022;5642120777gxtu89;hgoli406bj7756;;UNS;OB;BGN;9046;10957;6.10.2047;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;9893848788hccl70;hewtd600xh5887;;UNS;CE;BGN;7417;12783;21.4.2043;Mortgage loan;9750.25;9750.25;0.2700966;155.31;9996.44
30.12.2022;9893848788hccl70;hewtd600xh5887;mlqkn807zx7357sagbyn;RRE;CE;BGN;7417;12783;21.4.2043;Mortgage loan;16430.42;16430.42;0;0;0
30.12.2022;1812712518pxqh62;hewtd600xh5887;;UNS;OB;BGN;7417;12783;21.4.2043;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;7637954186jfpw90;bmgpg899no7745;;UNS;CE;BGN;6199;10893;20.12.2039;Mortgage loan;3912.5;3912.5;0.2700966;2.34;484.11
30.12.2022;7637954186jfpw90;bmgpg899no7745;fobun293sm3518hyhtza;RRE;CE;BGN;6199;10893;20.12.2039;Mortgage loan;19543.17;19543.17;0;0;0
30.12.2022;5587296289cbnb32;bmgpg899no7745;;UNS;OB;BGN;6199;10893;20.12.2039;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;2023256967bzqs49;lotyl910mj5137;;UNS;CE;BGN;505;6695;18.5.2024;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;2023256967bzqs49;lotyl910mj5137;dlnzb717id8650azxyzy;RRE;CE;BGN;505;6695;18.5.2024;Mortgage loan;7255.9;7255.9;0;0;0
30.12.2022;6366492998pqjy83;lotyl910mj5137;;UNS;OB;BGN;505;6695;18.5.2024;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;6366492998pqjy83;lotyl910mj5137;dlnzb717id8650azxyzy;RRE;OB;BGN;505;6695;18.5.2024;Mortgage loan;0;0;0;0;0
30.12.2022;3067257147pfyd56;nbwus549rt7351;;UNS;CE;BGN;1644;6208;1.7.2027;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;3067257147pfyd56;nbwus549rt7351;bpwed328fl9725rpnzdr;RRE;CE;BGN;1644;6208;1.7.2027;Mortgage loan;7198.78;7198.78;0;0;0
30.12.2022;3134841071vlvh42;nbwus549rt7351;;UNS;OB;BGN;1644;6208;1.7.2027;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;3134841071vlvh42;nbwus549rt7351;bpwed328fl9725rpnzdr;RRE;OB;BGN;1644;6208;1.7.2027;Mortgage loan;0;0;0;0;0
30.12.2022;9157111160fido42;ferui990sb1271;;UNS;CE;BGN;686;7305;15.11.2024;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;9157111160fido42;ferui990sb1271;myihk462kw7203gtqvby;RRE;CE;BGN;686;7305;15.11.2024;Mortgage loan;5157.56;5157.56;0;0;0
30.12.2022;1103007943prjv50;ferui990sb1271;;UNS;OB;BGN;686;7305;15.11.2024;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;1103007943prjv50;ferui990sb1271;myihk462kw7203gtqvby;RRE;OB;BGN;686;7305;15.11.2024;Mortgage loan;0;0;0;0;0
30.12.2022;6233847179yevj25;xuogk893xp3236;;UNS;CE;BGN;1095;5479;29.12.2025;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;6233847179yevj25;xuogk893xp3236;prvrh854hw9937gmzdzi;RRE;CE;BGN;1095;5479;29.12.2025;Mortgage loan;13233.3;13233.3;0;0;0
30.12.2022;6233847179yevj25;xuogk893xp3236;gkuam629tu3860bsqkqi;RRE;CE;BGN;1095;5479;29.12.2025;Mortgage loan;0;0;0;0;0
30.12.2022;2031576949zudu79;xuogk893xp3236;;UNS;OB;BGN;1095;5479;29.12.2025;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;2031576949zudu79;xuogk893xp3236;prvrh854hw9937gmzdzi;RRE;OB;BGN;1095;5479;29.12.2025;Mortgage loan;0;0;0;0;0
30.12.2022;5607944655ukxp70;wacqx215vg7230;;UNS;CE;BGN;8258;11688;9.8.2045;Mortgage loan;4750.79;4750.79;0.2700966;86.1;5185.24
30.12.2022;5607944655ukxp70;wacqx215vg7230;czezz252kw4068mfactd;RRE;CE;BGN;8258;11688;9.8.2045;Mortgage loan;15285.14;15285.14;0;0;0
30.12.2022;4388172002riek57;wacqx215vg7230;;UNS;OB;BGN;8258;11688;9.8.2045;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;5666335819dkxe18;bclqn556ze2365;;UNS;CE;BGN;11640;12784;12.11.2054;Mortgage loan;18328.09;18328.09;0.4091777;9.48;2258.3
30.12.2022;5666335819dkxe18;bclqn556ze2365;tjxhn555pc4121gmiagk;RRE;CE;BGN;11640;12784;12.11.2054;Mortgage loan;26435.54;26435.54;0;0;0
30.12.2022;2377016351iovl50;bclqn556ze2365;;UNS;OB;BGN;11640;12784;12.11.2054;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;9611933230jzec79;oihhv204cb8016;;UNS;CE;BGN;9850;10958;18.12.2049;Mortgage loan;17615.58;17615.58;0.4091777;15.93;3302.03
30.12.2022;9611933230jzec79;oihhv204cb8016;knlwm117zk1682amhfyk;RRE;CE;BGN;9850;10958;18.12.2049;Mortgage loan;27763.39;27763.39;0;0;0
30.12.2022;9020508490eacx73;oihhv204cb8016;;UNS;OB;BGN;9850;10958;18.12.2049;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;4639170720shlr45;hglnp406ry3380;;UNS;CE;BGN;10306;10957;19.3.2051;Mortgage loan;10653.8;10653.8;0.2700966;3.64;866.52
30.12.2022;4639170720shlr45;hglnp406ry3380;giviv527ei8842clvkvc;RRE;CE;BGN;10306;10957;19.3.2051;Mortgage loan;32309.52;32309.52;0;0;0
30.12.2022;8492993003xult67;hglnp406ry3380;;UNS;OB;BGN;10306;10957;19.3.2051;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;6422735829yhvu59;qhsii822sj1227;;UNS;CE;BGN;12308;12784;10.9.2056;Mortgage loan;20827.01;20827.01;0.4091777;95.62;12216.84
30.12.2022;6422735829yhvu59;qhsii822sj1227;fildn770ex4076fepnyl;RRE;CE;BGN;12308;12784;10.9.2056;Mortgage loan;28299.67;28299.67;0;0;0
30.12.2022;9087416734bvih11;qhsii822sj1227;;UNS;OB;BGN;12308;12784;10.9.2056;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;8258395093nrtw11;uqkpq954mu9571;;UNS;CE;BGN;12348;12784;20.10.2056;Mortgage loan;16971.55;16971.55;0.4091777;28.78;5023.88
30.12.2022;8258395093nrtw11;uqkpq954mu9571;rttod794gm3265hsqoxy;RRE;CE;BGN;12348;12784;20.10.2056;Mortgage loan;27957.47;27957.47;0;0;0
30.12.2022;4674870543pwtb31;uqkpq954mu9571;;UNS;OB;BGN;12348;12784;20.10.2056;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;8994429749uqrh15;ierqn483tl3784;;UNS;CE;BGN;12388;12784;29.11.2056;Mortgage loan;11804.43;11804.43;0.2700966;7.05;1460.62
30.12.2022;8994429749uqrh15;ierqn483tl3784;moyoq419ju2525nfbktf;RRE;CE;BGN;12388;12784;29.11.2056;Mortgage loan;20028.05;20028.05;0;0;0
30.12.2022;4097810839vvqq62;ierqn483tl3784;;UNS;OB;BGN;12388;12784;29.11.2056;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;8033784622tfgv89;ibrua936ik6146;;UNS;CE;BGN;5450;5844;1.12.2037;Mortgage loan;6044.46;6044.46;0.2700966;2.06;491.62
30.12.2022;8033784622tfgv89;ibrua936ik6146;pjtmu936iv5416fsxjmz;RRE;CE;BGN;5450;5844;1.12.2037;Mortgage loan;24035.53;24035.53;0;0;0
30.12.2022;3487022839zlhb22;ibrua936ik6146;;UNS;OB;BGN;5450;5844;1.12.2037;Mortgage loan;0;0;0.2700966;0;0
30.12.2022;8258044119mhpi90;ubdra871ym1107;;UNS;CE;BGN;12563;12784;23.5.2057;Mortgage loan;26667.48;26667.48;0.4091777;21;4509.97
30.12.2022;8258044119mhpi90;ubdra871ym1107;tsfqz510je9767xeaioy;RRE;CE;BGN;12563;12784;23.5.2057;Mortgage loan;33586.74;33586.74;0;0;0
30.12.2022;1336299308pqws26;ubdra871ym1107;;UNS;OB;BGN;12563;12784;23.5.2057;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;4197387687unfe99;harej258sc5456;;UNS;CE;BGN;10851;10958;14.9.2052;Mortgage loan;17130.9;17130.9;0.4091777;57.83;8185.52
30.12.2022;4197387687unfe99;harej258sc5456;jxlyh521jj3391hltaju;RRE;CE;BGN;10851;10958;14.9.2052;Mortgage loan;34097.64;34097.64;0;0;0
30.12.2022;7496836290lshx98;harej258sc5456;;UNS;OB;BGN;10851;10958;14.9.2052;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;1250476375inmf11;xnpfu285uw1612;;UNS;CE;BGN;11313;11323;20.12.2053;Mortgage loan;59834.55;59834.55;0.4091777;577.4;56052.04
30.12.2022;1250476375inmf11;xnpfu285uw1612;vydbg835zw7809qsnlbx;RRE;CE;BGN;11313;11323;20.12.2053;Mortgage loan;69089.45;69089.45;0;0;0
30.12.2022;9300259802jmhb11;xnpfu285uw1612;;UNS;OB;BGN;11313;11323;20.12.2053;Mortgage loan;0;0;0.4091777;0;0
30.12.2022;2607847001tfjs17;bfmnb135xt4711;;UNS;CE;BGN;0;1439;30.12.2022;Overdraft;18021;18021;0.6263566;11287.57;4551.82
30.12.2022;5155422725kecm67;bfmnb135xt4711;;UNS;OB;BGN;0;1439;30.12.2022;Overdraft;0;0;0.6263566;0;0
30.12.2022;1765883696nngj79;zykrx553lp8808;;UNS;CE;BGN;0;1443;30.12.2022;Overdraft;26615.55;26615.55;0.8043883;21409.24;8625.62
30.12.2022;6239132921anqc94;zykrx553lp8808;;UNS;OB;BGN;0;1443;30.12.2022;Overdraft;0;0;0.8043883;0;0
30.12.2022;4151451484croj48;qvajo192sx6083;;UNS;CE;BGN;0;4505;30.12.2022;Overdraft;15407.88;15407.88;0.9757314;15033.95;6076.94
30.12.2022;6856024775ffgv16;qvajo192sx6083;;UNS;OB;BGN;0;4505;30.12.2022;Overdraft;0;0;0.9757314;0;0
30.12.2022;6552459200hxek64;dpwfz168lq4348;;UNS;CE;BGN;0;3892;30.12.2022;Overdraft;3570.65;3570.65;0.9836002;3512.09;0
30.12.2022;4673796975etkx78;dpwfz168lq4348;;UNS;OB;BGN;0;3892;30.12.2022;Overdraft;0;0;0.9836002;0;0
30.12.2022;2554141125thrx97;yxaih168we8070;;UNS;CE;BGN;198;1455;16.7.2023;Overdraft;78875.22;78875.22;0.6206517;508.28;59601.05
30.12.2022;3958842668vlox66;yxaih168we8070;;UNS;OB;BGN;198;1455;16.7.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;1727585091aoah99;ljvyh415mm2340;;UNS;CE;BGN;294;4323;20.10.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;1727585091aoah99;ljvyh415mm2340;ghoqr752uc2163ybqfje;CRE;CE;BGN;294;4323;20.10.2023;Overdraft;136432.86;136432.86;0;0;0
30.12.2022;2674784494hoia44;ljvyh415mm2340;;UNS;OB;BGN;294;4323;20.10.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;2674784494hoia44;ljvyh415mm2340;ghoqr752uc2163ybqfje;CRE;OB;BGN;294;4323;20.10.2023;Overdraft;0;0;0;0;0
30.12.2022;7646112167cghx69;ljvyh415mm2340;;UNS;CE;BGN;294;5505;20.10.2023;Overdraft;28657.63;28657.63;0.6206517;288.35;26527.57
30.12.2022;7646112167cghx69;ljvyh415mm2340;dupge749ra9746cptmvc;RRE;CE;BGN;294;5505;20.10.2023;Overdraft;30981.32;30981.32;0;0;0
30.12.2022;7646112167cghx69;ljvyh415mm2340;qelif605ui2154mvfifj;RRE;CE;BGN;294;5505;20.10.2023;Overdraft;42733.62;42733.62;0;0;0
30.12.2022;5383339367gdgv92;ljvyh415mm2340;;UNS;OB;BGN;294;5505;20.10.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;4232560731pxrj75;yxaih168we8070;;UNS;CE;BGN;75;2218;15.3.2023;Overdraft;52590.89;52590.89;0.6206517;338.9;37258.45
30.12.2022;6633751714zimm74;yxaih168we8070;;UNS;OB;BGN;75;2218;15.3.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;9658863181objl52;qvajo192sx6083;;UNS;CE;BGN;0;1506;30.12.2022;Overdraft;39912.58;39912.58;0.9757314;38943.96;15686.19
30.12.2022;4910982531yvzp13;qvajo192sx6083;;UNS;OB;BGN;0;1506;30.12.2022;Overdraft;0;0;0.9757314;0;0
30.12.2022;9412010803mqbg54;qvajo192sx6083;;UNS;CE;BGN;0;3986;30.12.2022;Overdraft;130533.4;130533.4;0.9757314;127365.54;51166.37
30.12.2022;1233784779atue65;qvajo192sx6083;;UNS;OB;BGN;0;3986;30.12.2022;Overdraft;0;0;0.9757314;0;0
30.12.2022;2023470494jdei95;ljvyh415mm2340;;UNS;CE;BGN;80;1118;20.3.2023;Overdraft;26192.09;26192.09;0.6206517;263.54;22136.27
30.12.2022;8664268775mabv37;ljvyh415mm2340;;UNS;OB;BGN;80;1118;20.3.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;9158141336fbab95;osspi236tb8536;;UNS;CE;BGN;230;730;17.8.2023;Overdraft;558742.87;558742.87;0.6206517;7796.34;555811.79
30.12.2022;8293206404qjoy67;osspi236tb8536;;UNS;OB;BGN;230;730;17.8.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;9697073293rvnm40;trbpz777nr5650;;UNS;CE;BGN;219;730;6.8.2023;Overdraft;203441.75;203441.75;0.6206517;7613.12;310857.92
30.12.2022;8096895077usjc26;trbpz777nr5650;;UNS;OB;BGN;219;730;6.8.2023;Overdraft;26227.25;16487.84;0.6206517;617;25193.33
30.12.2022;1230781766cnwc68;ljvyh415mm2340;;UNS;CE;BGN;274;660;30.9.2023;Overdraft;81864.17;81864.17;0.6206517;823.71;75163.33
30.12.2022;1230781766cnwc68;ljvyh415mm2340;pjlfe465af4479mjrusl;RRE;CE;BGN;274;660;30.9.2023;Overdraft;23661.77;23661.77;0;0;0
30.12.2022;1230781766cnwc68;ljvyh415mm2340;bmxjt311qg6200ixgzog;RRE;CE;BGN;274;660;30.9.2023;Overdraft;25243.14;25243.14;0;0;0
30.12.2022;9928710749vngb71;ljvyh415mm2340;;UNS;OB;BGN;274;660;30.9.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;7613226551uxrt66;alpyu455ix6618;;UNS;CE;BGN;1000;1081;25.9.2025;Overdraft;0;0;0.6206517;0;0
30.12.2022;2078083389gnvf38;alpyu455ix6618;;UNS;OB;BGN;1000;1081;25.9.2025;Overdraft;0;0;0.6206517;0;0
30.12.2022;1342802795stae81;yxaih168we8070;;UNS;CE;BGN;350;365;15.12.2023;Overdraft;0;0;0.6206517;0;0
30.12.2022;4748795980tqiz33;yxaih168we8070;;UNS;OB;BGN;350;365;15.12.2023;Overdraft;52565.53;29268.49;0.6206517;188.61;23822.78
30.12.2022;9253523444uykf19;ygcoy704la7098;;UNS;CE;BGN;0;872;30.12.2022;Consumer loan;34.29;34.29;0.4571774;15.68;4.34
30.12.2022;5334793504kwuo30;ygcoy704la7098;;UNS;OB;BGN;0;872;30.12.2022;Consumer loan;0;0;0.4571774;0;0
30.12.2022;7892326821tgza68;onqru249vt3872;;UNS;CE;BGN;0;695;30.12.2022;Consumer loan;276.44;276.44;0.4571774;126.38;31.1
30.12.2022;8230141304skmi96;onqru249vt3872;;UNS;OB;BGN;0;695;30.12.2022;Consumer loan;0;0;0.4571774;0;0
30.12.2022;2678123085cajn13;ygcoy704la7098;;UNS;CE;BGN;0;590;30.12.2022;Consumer loan;0;0;0.4571774;0;0
30.12.2022;7635906315ccax55;ygcoy704la7098;;UNS;OB;BGN;0;590;30.12.2022;Consumer loan;0;0;0.4571774;0;0
30.12.2022;2967148262dmqw24;tbqpv514ds9426;;UNS;CE;BGN;0;1283;30.12.2022;Consumer loan;504.71;504.71;0.6923562;349.44;84.71
